serial_nbr,batchID
S007B040657,B040657
S001B035639,B035639
S004B032576,B032576
S009B006415,B006415
S000B047400,B047400
S008B031055,B031055
S000B044107,B044107
S005B027642,B027642
S007B009500,B009500
S000B008866,B008866
S002B047615,B047615
S007B008604,B008604
S006B046397,B046397
S004B022372,B022372
S002B016909,B016909
S007B016710,B016710
S003B027823,B027823
S001B014942,B014942
S004B013780,B013780
S004B035571,B035571
S005B002833,B002833
S001B028296,B028296
S004B032612,B032612
S008B039720,B039720
S006B025540,B025540
S003B015286,B015286
S009B020644,B020644
S004B043085,B043085
S000B023597,B023597
S003B045439,B045439
S004B034191,B034191
S002B034046,B034046
S001B030999,B030999
S001B045439,B045439
S007B044357,B044357
S007B047464,B047464
S002B004793,B004793
S002B018721,B018721
S002B047511,B047511
S001B012316,B012316
S000B050140,B050140
S008B020890,B020890
S007B000393,B000393
S004B046976,B046976
S006B036785,B036785
S004B040512,B040512
S001B000657,B000657
S009B025851,B025851
S005B026161,B026161
S008B018186,B018186
S008B027477,B027477
S003B003563,B003563
S000B006473,B006473
S003B002449,B002449
S007B029823,B029823
S000B033656,B033656
S000B025413,B025413
S001B035201,B035201
S003B034814,B034814
S009B029984,B029984
S003B033057,B033057
S007B046302,B046302
S001B014144,B014144
S003B036737,B036737
S009B025428,B025428
S004B009631,B009631
S001B008457,B008457
S000B030577,B030577
S005B023714,B023714
S007B044220,B044220
S004B022589,B022589
S001B036800,B036800
S000B011454,B011454
S005B014712,B014712
S003B001663,B001663
S000B016733,B016733
S003B009342,B009342
S007B041039,B041039
S007B035859,B035859
S003B007421,B007421
S001B029970,B029970
S004B045767,B045767
S004B022807,B022807
S008B046170,B046170
S007B030923,B030923
S006B009736,B009736
S005B049026,B049026
S002B030502,B030502
S006B030334,B030334
S007B000168,B000168
S001B001208,B001208
S008B049024,B049024
S001B014190,B014190
S005B043529,B043529
S006B018003,B018003
S000B017440,B017440
S000B000511,B000511
S002B020576,B020576
S005B012721,B012721
S002B038708,B038708
S009B031623,B031623
S009B023627,B023627
S001B044145,B044145
S007B049427,B049427
S006B032344,B032344
S005B030303,B030303
S000B023999,B023999
S000B025798,B025798
S009B023454,B023454
S005B046047,B046047
S003B003404,B003404
S006B038539,B038539
S001B007084,B007084
S007B022392,B022392
S002B027521,B027521
S007B001982,B001982
S008B014542,B014542
S000B034148,B034148
S008B039259,B039259
S008B006810,B006810
S003B026527,B026527
S009B028023,B028023
S003B025569,B025569
S001B009292,B009292
S008B026312,B026312
S001B032028,B032028
S005B043541,B043541
S000B042338,B042338
S001B030968,B030968
S004B027740,B027740
S005B017678,B017678
S001B020621,B020621
S001B005805,B005805
S007B004115,B004115
S002B030061,B030061
S003B030669,B030669
S003B035772,B035772
S001B043340,B043340
S004B008580,B008580
S009B028782,B028782
S006B021566,B021566
S008B009910,B009910
S000B008767,B008767
S001B049548,B049548
S000B023203,B023203
S005B047464,B047464
S000B018125,B018125
S006B035899,B035899
S008B005550,B005550
S009B000839,B000839
S007B002171,B002171
S000B034948,B034948
S006B036035,B036035
S007B047705,B047705
S004B020329,B020329
S008B048091,B048091
S002B028302,B028302
S009B035091,B035091
S008B037491,B037491
S009B013780,B013780
S006B011141,B011141
S007B028782,B028782
S000B048864,B048864
S002B029148,B029148
S006B044357,B044357
S007B033207,B033207
S005B004518,B004518
S009B017592,B017592
S002B037934,B037934
S004B027297,B027297
S009B029872,B029872
S002B011034,B011034
S008B009161,B009161
S006B038511,B038511
S009B031896,B031896
S001B025665,B025665
S009B010547,B010547
S008B018496,B018496
S002B029593,B029593
S008B023263,B023263
S005B003087,B003087
S005B028174,B028174
S007B044553,B044553
S009B002330,B002330
S009B046701,B046701
S006B003419,B003419
S004B045631,B045631
S007B019208,B019208
S003B040525,B040525
S009B005914,B005914
S005B035230,B035230
S000B019189,B019189
S005B023512,B023512
S007B031218,B031218
S001B002798,B002798
S007B044014,B044014
S001B002685,B002685
S006B008766,B008766
S001B006401,B006401
S005B021674,B021674
S009B014528,B014528
S006B049711,B049711
S002B026004,B026004
S000B016278,B016278
S008B003804,B003804
S004B038917,B038917
S001B037579,B037579
S009B046698,B046698
S006B037580,B037580
S000B034998,B034998
S007B044740,B044740
S003B002785,B002785
S008B009976,B009976
S006B027458,B027458
S002B007293,B007293
S006B027517,B027517
S000B037940,B037940
S004B041873,B041873
S001B024008,B024008
S004B034886,B034886
S007B008209,B008209
S009B008794,B008794
S007B006996,B006996
S005B003828,B003828
S008B037239,B037239
S008B016121,B016121
S009B045323,B045323
S005B035345,B035345
S006B029454,B029454
S000B019482,B019482
S006B020326,B020326
S003B048321,B048321
S006B044620,B044620
S008B036387,B036387
S000B022321,B022321
S001B009188,B009188
S008B025871,B025871
S009B036004,B036004
S003B003655,B003655
S006B010451,B010451
S005B035381,B035381
S009B049323,B049323
S008B009418,B009418
S005B020482,B020482
S008B045631,B045631
S006B035949,B035949
S001B011238,B011238
S006B018662,B018662
S007B024066,B024066
S004B020401,B020401
S002B005287,B005287
S008B006325,B006325
S002B034571,B034571
S000B032097,B032097
S008B034886,B034886
S000B044407,B044407
S007B042655,B042655
S007B000832,B000832
S008B028715,B028715
S005B030647,B030647
S007B002537,B002537
S009B047240,B047240
S008B046578,B046578
S004B009161,B009161
S002B048033,B048033
S007B033972,B033972
S000B029355,B029355
S001B031218,B031218
S005B028524,B028524
S000B020644,B020644
S009B014357,B014357
S007B021775,B021775
S009B045313,B045313
S000B049601,B049601
S009B049870,B049870
S000B041347,B041347
S005B022756,B022756
S007B035390,B035390
S009B016797,B016797
S001B044107,B044107
S006B002685,B002685
S008B016188,B016188
S003B047503,B047503
S007B022189,B022189
S002B030209,B030209
S001B006554,B006554
S001B005875,B005875
S007B018158,B018158
S006B016002,B016002
S005B011695,B011695
S006B036081,B036081
S007B026046,B026046
S001B041444,B041444
S007B024355,B024355
S006B043881,B043881
S003B013674,B013674
S008B043680,B043680
S006B020099,B020099
S008B031471,B031471
S002B029800,B029800
S007B043210,B043210
S007B020298,B020298
S005B019978,B019978
S002B012160,B012160
S003B001050,B001050
S005B005383,B005383
S002B011174,B011174
S005B045169,B045169
S008B038202,B038202
S002B026306,B026306
S004B009386,B009386
S007B019897,B019897
S003B048862,B048862
S009B022085,B022085
S007B023949,B023949
S004B014477,B014477
S006B002091,B002091
S000B045169,B045169
S000B049602,B049602
S009B018159,B018159
S002B049602,B049602
S002B012715,B012715
S003B024244,B024244
S009B006186,B006186
S008B020329,B020329
S002B048799,B048799
S009B003679,B003679
S007B042163,B042163
S006B014623,B014623
S004B007246,B007246
S001B008106,B008106
S005B008524,B008524
S000B010328,B010328
S002B008679,B008679
S007B001789,B001789
S003B043610,B043610
S000B032340,B032340
S003B014401,B014401
S008B035883,B035883
S008B037521,B037521
S005B015959,B015959
S005B027619,B027619
S005B006915,B006915
S001B027554,B027554
S001B025851,B025851
S001B040910,B040910
S007B029611,B029611
S008B032064,B032064
S002B013949,B013949
S006B047155,B047155
S007B034191,B034191
S008B036791,B036791
S007B002766,B002766
S007B000219,B000219
S005B003847,B003847
S008B038917,B038917
S004B002717,B002717
S003B004847,B004847
S000B047822,B047822
S008B012303,B012303
S004B004208,B004208
S009B033615,B033615
S001B008105,B008105
S008B020011,B020011
S002B048878,B048878
S004B046256,B046256
S007B033057,B033057
S005B000373,B000373
S002B013465,B013465
S004B020689,B020689
S009B016278,B016278
S001B000175,B000175
S007B003229,B003229
S000B002729,B002729
S002B040512,B040512
S007B002633,B002633
S004B030797,B030797
S005B029949,B029949
S004B017872,B017872
S004B027217,B027217
S007B010792,B010792
S001B020823,B020823
S006B023597,B023597
S005B030149,B030149
S001B017170,B017170
S008B041039,B041039
S001B039720,B039720
S002B012889,B012889
S002B026611,B026611
S003B007210,B007210
S008B032374,B032374
S007B044330,B044330
S003B004950,B004950
S001B009337,B009337
S005B028281,B028281
S003B025936,B025936
S002B006604,B006604
S002B037162,B037162
S009B042149,B042149
S009B008204,B008204
S003B025376,B025376
S001B020029,B020029
S001B032838,B032838
S000B008504,B008504
S000B032344,B032344
S001B005775,B005775
S009B039283,B039283
S009B016373,B016373
S004B038631,B038631
S008B039150,B039150
S008B004807,B004807
S009B031866,B031866
S002B046044,B046044
S002B014410,B014410
S004B014522,B014522
S003B039791,B039791
S008B032382,B032382
S009B031413,B031413
S004B021784,B021784
S006B020456,B020456
S003B017493,B017493
S005B017577,B017577
S000B010864,B010864
S003B037693,B037693
S004B047602,B047602
S002B009425,B009425
S006B029355,B029355
S002B034191,B034191
S004B033049,B033049
S008B014742,B014742
S003B020642,B020642
S009B018008,B018008
S000B008973,B008973
S004B017695,B017695
S005B049391,B049391
S003B023882,B023882
S009B045301,B045301
S002B049318,B049318
S008B042538,B042538
S004B046273,B046273
S008B022115,B022115
S007B030555,B030555
S009B034107,B034107
S005B029531,B029531
S007B032172,B032172
S004B000393,B000393
S005B049014,B049014
S008B010373,B010373
S007B041844,B041844
S001B018793,B018793
S007B031534,B031534
S003B023573,B023573
S002B007463,B007463
S004B011695,B011695
S009B011141,B011141
S007B003871,B003871
S006B007586,B007586
S009B049548,B049548
S006B021515,B021515
S009B030825,B030825
S006B015544,B015544
S009B025528,B025528
S006B030206,B030206
S002B009500,B009500
S009B030774,B030774
S001B024825,B024825
S003B011273,B011273
S004B024917,B024917
S005B009560,B009560
S001B013384,B013384
S004B047644,B047644
S008B006415,B006415
S007B019712,B019712
S005B035242,B035242
S005B045891,B045891
S005B047207,B047207
S005B001413,B001413
S008B007905,B007905
S000B025741,B025741
S002B004867,B004867
S000B003875,B003875
S001B016759,B016759
S001B021918,B021918
S000B036140,B036140
S004B016397,B016397
S006B014418,B014418
S007B042698,B042698
S006B001087,B001087
S006B028114,B028114
S008B026555,B026555
S008B046302,B046302
S009B046981,B046981
S006B023726,B023726
S008B026046,B026046
S000B036800,B036800
S001B036142,B036142
S003B030657,B030657
S005B014522,B014522
S007B048346,B048346
S008B003391,B003391
S005B039733,B039733
S005B002455,B002455
S009B028623,B028623
S006B030765,B030765
S002B023144,B023144
S008B044370,B044370
S000B006544,B006544
S000B047548,B047548
S006B021576,B021576
S002B009631,B009631
S001B023740,B023740
S006B000392,B000392
S002B013299,B013299
S007B034211,B034211
S002B022036,B022036
S002B014477,B014477
S007B024100,B024100
S009B038887,B038887
S008B049878,B049878
S009B030543,B030543
S000B022279,B022279
S002B010437,B010437
S009B042538,B042538
S004B030206,B030206
S004B026080,B026080
S005B022314,B022314
S009B037771,B037771
S001B000782,B000782
S006B023320,B023320
S006B044127,B044127
S001B039074,B039074
S008B039238,B039238
S006B045169,B045169
S007B036140,B036140
S000B008169,B008169
S006B018159,B018159
S004B007575,B007575
S007B046256,B046256
S006B035623,B035623
S003B029124,B029124
S007B044579,B044579
S007B005310,B005310
S002B020392,B020392
S007B035381,B035381
S001B045975,B045975
S007B037239,B037239
S005B025569,B025569
S009B028825,B028825
S005B033972,B033972
S002B044010,B044010
S004B039381,B039381
S006B019874,B019874
S005B006576,B006576
S004B019728,B019728
S005B022716,B022716
S007B012756,B012756
S000B034417,B034417
S008B042307,B042307
S009B019968,B019968
S001B016099,B016099
S001B014342,B014342
S000B028524,B028524
S003B036790,B036790
S003B034006,B034006
S002B041466,B041466
S007B048799,B048799
S001B043881,B043881
S004B000634,B000634
S003B042313,B042313
S002B009992,B009992
S005B046698,B046698
S004B028425,B028425
S001B013283,B013283
S005B030964,B030964
S007B040623,B040623
S000B017045,B017045
S002B000950,B000950
S006B027450,B027450
S003B024141,B024141
S007B000746,B000746
S000B038270,B038270
S004B049852,B049852
S007B035949,B035949
S001B042163,B042163
S000B021775,B021775
S006B046829,B046829
S009B017678,B017678
S001B000064,B000064
S004B014077,B014077
S009B033779,B033779
S001B003965,B003965
S007B034055,B034055
S000B000775,B000775
S000B037810,B037810
S005B035859,B035859
S006B001673,B001673
S004B013963,B013963
S009B043321,B043321
S009B045292,B045292
S001B037204,B037204
S004B000276,B000276
S001B038643,B038643
S004B036362,B036362
S008B004229,B004229
S006B030061,B030061
S007B035180,B035180
S009B027521,B027521
S001B043210,B043210
S004B013468,B013468
S004B022716,B022716
S004B048878,B048878
S003B028114,B028114
S007B028890,B028890
S008B042149,B042149
S005B035797,B035797
S001B004414,B004414
S000B041935,B041935
S001B000616,B000616
S005B038725,B038725
S001B044220,B044220
S006B049126,B049126
S008B016660,B016660
S000B016305,B016305
S008B010354,B010354
S006B008209,B008209
S007B047438,B047438
S009B028524,B028524
S007B032382,B032382
S005B022298,B022298
S007B047370,B047370
S005B008431,B008431
S008B043610,B043610
S005B026611,B026611
S001B001092,B001092
S007B029755,B029755
S004B024200,B024200
S000B010334,B010334
S006B022124,B022124
S005B002297,B002297
S004B044010,B044010
S005B013468,B013468
S004B028031,B028031
S000B046776,B046776
S007B000701,B000701
S008B002467,B002467
S002B034498,B034498
S003B039350,B039350
S001B027257,B027257
S000B016908,B016908
S008B023910,B023910
S000B016099,B016099
S001B024203,B024203
S002B048533,B048533
S004B008941,B008941
S003B033087,B033087
S005B034048,B034048
S005B010253,B010253
S001B008777,B008777
S008B021557,B021557
S006B029614,B029614
S002B012756,B012756
S008B005715,B005715
S000B001413,B001413
S002B010233,B010233
S009B018891,B018891
S003B032961,B032961
S009B032158,B032158
S002B047812,B047812
S002B032340,B032340
S008B006288,B006288
S008B022036,B022036
S000B029569,B029569
S005B046853,B046853
S001B015173,B015173
S007B014031,B014031
S003B017905,B017905
S002B049391,B049391
S003B029015,B029015
S006B048165,B048165
S009B020029,B020029
S005B025035,B025035
S002B034287,B034287
S005B048652,B048652
S003B046230,B046230
S005B008535,B008535
S005B008767,B008767
S004B023271,B023271
S005B028788,B028788
S008B038430,B038430
S002B034353,B034353
S006B047644,B047644
S008B041149,B041149
S004B007736,B007736
S006B016345,B016345
S004B029757,B029757
S007B000616,B000616
S006B041851,B041851
S009B035623,B035623
S009B001466,B001466
S008B011550,B011550
S001B009998,B009998
S001B032856,B032856
S005B007226,B007226
S006B007352,B007352
S001B049831,B049831
S000B016141,B016141
S009B014579,B014579
S004B040034,B040034
S004B014132,B014132
S001B011067,B011067
S001B027260,B027260
S002B023842,B023842
S007B036536,B036536
S003B013613,B013613
S003B049116,B049116
S007B035576,B035576
S006B032028,B032028
S004B020909,B020909
S008B017758,B017758
S007B013468,B013468
S002B002614,B002614
S005B010203,B010203
S002B027569,B027569
S005B030845,B030845
S003B005418,B005418
S002B043210,B043210
S007B017438,B017438
S005B028444,B028444
S003B037731,B037731
S005B047912,B047912
S009B038668,B038668
S007B047232,B047232
S004B003953,B003953
S007B041551,B041551
S002B026200,B026200
S001B035381,B035381
S008B014477,B014477
S000B012429,B012429
S000B016207,B016207
S001B015068,B015068
S007B039248,B039248
S000B049160,B049160
S000B019578,B019578
S007B003073,B003073
S002B045585,B045585
S000B007203,B007203
S001B049644,B049644
S007B040470,B040470
S007B037352,B037352
S005B032925,B032925
S002B003400,B003400
S008B019752,B019752
S007B023967,B023967
S008B003017,B003017
S002B001833,B001833
S002B035435,B035435
S001B048799,B048799
S006B036638,B036638
S008B032488,B032488
S002B001107,B001107
S006B038464,B038464
S003B045891,B045891
S002B039733,B039733
S001B035506,B035506
S001B034814,B034814
S008B029800,B029800
S009B001312,B001312
S003B016110,B016110
S002B029418,B029418
S008B010109,B010109
S003B026970,B026970
S007B007887,B007887
S002B015382,B015382
S002B024698,B024698
S005B046522,B046522
S003B045781,B045781
S000B017399,B017399
S006B023338,B023338
S005B000055,B000055
S001B008679,B008679
S009B017905,B017905
S001B042698,B042698
S009B029800,B029800
S007B007575,B007575
S004B009928,B009928
S001B045382,B045382
S003B049831,B049831
S000B030110,B030110
S001B015676,B015676
S008B039318,B039318
S005B037693,B037693
S008B009726,B009726
S006B019252,B019252
S008B020823,B020823
S009B007226,B007226
S007B011034,B011034
S009B002455,B002455
S004B037373,B037373
S002B003431,B003431
S007B044145,B044145
S005B047703,B047703
S001B018008,B018008
S004B024032,B024032
S001B018365,B018365
S002B033972,B033972
S000B027238,B027238
S006B044480,B044480
S005B037361,B037361
S003B026200,B026200
S005B042254,B042254
S001B022474,B022474
S003B018033,B018033
S004B006061,B006061
S004B031313,B031313
S004B001833,B001833
S008B029400,B029400
S001B032246,B032246
S007B014077,B014077
S005B009153,B009153
S006B047859,B047859
S006B036609,B036609
S004B034148,B034148
S003B012983,B012983
S006B043283,B043283
S005B016641,B016641
S005B049859,B049859
S008B001982,B001982
S000B006098,B006098
S007B008973,B008973
S007B025290,B025290
S004B010502,B010502
S008B004414,B004414
S007B033489,B033489
S004B016309,B016309
S003B024917,B024917
S008B031524,B031524
S008B017010,B017010
S008B005883,B005883
S007B029878,B029878
S001B023225,B023225
S001B016904,B016904
S009B013314,B013314
S004B012358,B012358
S000B000832,B000832
S003B016309,B016309
S006B038924,B038924
S002B039350,B039350
S000B001882,B001882
S009B005483,B005483
S003B030712,B030712
S005B023320,B023320
S008B005775,B005775
S005B019426,B019426
