serial_nbr,batchID
S008B033830,B033830
S004B013738,B013738
S005B013402,B013402
S001B033523,B033523
S009B047429,B047429
S002B036253,B036253
S007B044772,B044772
S006B033915,B033915
S007B027146,B027146
S005B013855,B013855
S003B027972,B027972
S007B010844,B010844
S003B020696,B020696
S001B002609,B002609
S006B043819,B043819
S000B000947,B000947
S009B034152,B034152
S004B004997,B004997
S001B030617,B030617
S006B001650,B001650
S000B032072,B032072
S006B021116,B021116
S006B011472,B011472
S009B013143,B013143
S001B020468,B020468
S008B038921,B038921
S003B003554,B003554
S005B023799,B023799
S009B024680,B024680
S002B012415,B012415
S004B032204,B032204
S008B017091,B017091
S005B040998,B040998
S002B032031,B032031
S002B010981,B010981
S009B047550,B047550
S009B015816,B015816
S006B021986,B021986
S009B017406,B017406
S007B041855,B041855
S000B048427,B048427
S003B031149,B031149
S008B033664,B033664
S005B043247,B043247
S004B010420,B010420
S004B036739,B036739
S007B031205,B031205
S000B047940,B047940
S002B048315,B048315
S000B014345,B014345
S005B038292,B038292
S009B029302,B029302
S009B023295,B023295
S000B027146,B027146
S002B038971,B038971
S001B027352,B027352
S003B023424,B023424
S005B025162,B025162
S002B042282,B042282
S009B042933,B042933
S001B042932,B042932
S003B019993,B019993
S005B039701,B039701
S002B040843,B040843
S004B025338,B025338
S006B036579,B036579
S000B006124,B006124
S005B001834,B001834
S008B014464,B014464
S001B023382,B023382
S006B024328,B024328
S005B022804,B022804
S001B001569,B001569
S008B010589,B010589
S006B036558,B036558
S009B001951,B001951
S001B036509,B036509
S005B035688,B035688
S003B010811,B010811
S003B014773,B014773
S007B010282,B010282
S002B000509,B000509
S007B016965,B016965
S006B025919,B025919
S009B008990,B008990
S009B048010,B048010
S007B040150,B040150
S002B031311,B031311
S007B037201,B037201
S004B017369,B017369
S004B012482,B012482
S008B042897,B042897
S001B014410,B014410
S004B041198,B041198
S003B040951,B040951
S009B006920,B006920
S002B014009,B014009
S009B029539,B029539
S008B020470,B020470
S008B006029,B006029
S001B016435,B016435
S003B008571,B008571
S005B008641,B008641
S004B049876,B049876
S003B039606,B039606
S003B021781,B021781
S004B007188,B007188
S002B016866,B016866
S009B003501,B003501
S009B021106,B021106
S000B018251,B018251
S006B030622,B030622
S003B001640,B001640
S008B005485,B005485
S000B004332,B004332
S004B008508,B008508
S001B011468,B011468
S008B038188,B038188
S002B025917,B025917
S002B008067,B008067
S008B046057,B046057
S007B030039,B030039
S001B033026,B033026
S005B005879,B005879
S008B037304,B037304
S008B047470,B047470
S003B008067,B008067
S006B049308,B049308
S002B012580,B012580
S003B016358,B016358
S007B038987,B038987
S000B034536,B034536
S000B008173,B008173
S000B021329,B021329
S002B049403,B049403
S000B011438,B011438
S000B033305,B033305
S008B016386,B016386
S005B036483,B036483
S002B015352,B015352
S009B009685,B009685
S002B021029,B021029
S001B046294,B046294
S007B007525,B007525
S006B037801,B037801
S004B006397,B006397
S000B037790,B037790
S009B047575,B047575
S006B029021,B029021
S002B007160,B007160
S008B033964,B033964
S009B005499,B005499
S002B023011,B023011
S003B000226,B000226
S005B001041,B001041
S009B010921,B010921
S007B009499,B009499
S001B033864,B033864
S007B013855,B013855
S001B024553,B024553
S004B050042,B050042
S005B028341,B028341
S006B045873,B045873
S002B007152,B007152
S005B033086,B033086
S002B028377,B028377
S009B022766,B022766
S003B034191,B034191
S005B023134,B023134
S008B028140,B028140
S001B049243,B049243
S000B019875,B019875
S005B010231,B010231
S002B040411,B040411
S005B027714,B027714
S005B005987,B005987
S002B016353,B016353
S005B007525,B007525
S001B015826,B015826
S005B025238,B025238
S009B019875,B019875
S000B023607,B023607
S005B019838,B019838
S005B033824,B033824
S005B019871,B019871
S007B026121,B026121
S004B004513,B004513
S006B036997,B036997
S004B020734,B020734
S003B018690,B018690
S002B042937,B042937
S009B049876,B049876
S001B042452,B042452
S007B034392,B034392
S007B001569,B001569
S006B031005,B031005
S009B024074,B024074
S002B035434,B035434
S003B038102,B038102
S001B049161,B049161
S002B037838,B037838
S000B041072,B041072
S001B048171,B048171
S003B020654,B020654
S005B014411,B014411
S002B015496,B015496
S009B038983,B038983
S001B017369,B017369
S000B049191,B049191
S002B030367,B030367
S001B021562,B021562
S001B039646,B039646
S001B025338,B025338
S001B048648,B048648
S008B007272,B007272
S003B013322,B013322
S004B010058,B010058
S001B037671,B037671
S005B012763,B012763
S000B020467,B020467
S009B002220,B002220
S007B015488,B015488
S000B043614,B043614
S009B033374,B033374
S001B031491,B031491
S003B023475,B023475
S004B029455,B029455
S003B008624,B008624
S001B033860,B033860
S000B006072,B006072
S002B010633,B010633
S001B009886,B009886
S001B010009,B010009
S009B004212,B004212
S002B043531,B043531
S009B016706,B016706
S005B031456,B031456
S000B032763,B032763
S002B032158,B032158
S005B043282,B043282
S008B000461,B000461
S004B000832,B000832
S000B013884,B013884
S003B012870,B012870
S009B011632,B011632
S001B042387,B042387
S009B044622,B044622
S002B046163,B046163
S000B029455,B029455
S008B017654,B017654
S008B023052,B023052
S009B001650,B001650
S000B010827,B010827
S005B008868,B008868
S009B018251,B018251
S006B038930,B038930
S004B015629,B015629
S002B033523,B033523
S005B044990,B044990
S006B021336,B021336
S004B006932,B006932
S004B046618,B046618
S008B014093,B014093
S006B027219,B027219
S007B026065,B026065
S007B044527,B044527
S005B023912,B023912
S000B023620,B023620
S009B002912,B002912
S002B006906,B006906
S002B011803,B011803
S003B035546,B035546
S001B005819,B005819
S003B005498,B005498
S005B011439,B011439
S007B036472,B036472
S000B001903,B001903
S005B042780,B042780
S001B033964,B033964
S006B020693,B020693
S005B028144,B028144
S005B041798,B041798
S002B046574,B046574
S009B029132,B029132
S004B018448,B018448
S009B003038,B003038
S005B003930,B003930
S008B022868,B022868
S005B022136,B022136
S007B023476,B023476
S009B000631,B000631
S008B045604,B045604
S001B008934,B008934
S000B026031,B026031
S005B030387,B030387
S000B015968,B015968
S005B008950,B008950
S001B009680,B009680
S006B042538,B042538
S002B030787,B030787
S008B010981,B010981
S007B044026,B044026
S002B021397,B021397
S002B018042,B018042
S000B013820,B013820
S008B024550,B024550
S000B009167,B009167
S000B021116,B021116
S003B033412,B033412
S005B006486,B006486
S005B030858,B030858
S000B011587,B011587
S008B049461,B049461
S002B008744,B008744
S000B031622,B031622
S003B025355,B025355
S003B006782,B006782
S004B027225,B027225
S002B034419,B034419
S003B042354,B042354
S009B023782,B023782
S006B002882,B002882
S000B047447,B047447
S008B002220,B002220
S008B008597,B008597
S002B001504,B001504
S003B003981,B003981
S001B003349,B003349
S007B035811,B035811
S006B039988,B039988
S005B022941,B022941
S000B050377,B050377
S002B030573,B030573
S003B041670,B041670
S006B018223,B018223
S002B042387,B042387
S005B008557,B008557
S007B023607,B023607
S002B033788,B033788
S006B042398,B042398
S003B040320,B040320
S001B003915,B003915
S006B020283,B020283
S008B023240,B023240
S004B034718,B034718
S000B048209,B048209
S008B037240,B037240
S005B038513,B038513
S005B038053,B038053
S001B009193,B009193
S001B049423,B049423
S000B019709,B019709
S006B045424,B045424
S000B014453,B014453
S004B005803,B005803
S001B024568,B024568
S003B039393,B039393
S003B036509,B036509
S000B026726,B026726
S009B034274,B034274
S000B020044,B020044
S003B037028,B037028
S003B034394,B034394
S009B022245,B022245
S000B041384,B041384
S007B006816,B006816
S009B016982,B016982
S000B016189,B016189
S000B000664,B000664
S003B047247,B047247
S007B002802,B002802
S004B046225,B046225
S009B017775,B017775
S007B024550,B024550
S008B027329,B027329
S001B040188,B040188
S002B000664,B000664
S009B029477,B029477
S007B037113,B037113
S009B004185,B004185
S006B023382,B023382
S001B011268,B011268
S002B028140,B028140
S001B035858,B035858
S005B044739,B044739
S008B023039,B023039
S003B029371,B029371
S004B035904,B035904
S004B045648,B045648
S002B030759,B030759
S005B050196,B050196
S001B008744,B008744
S009B041798,B041798
S000B032829,B032829
S001B027135,B027135
S009B041539,B041539
S001B007306,B007306
S006B044882,B044882
S005B047280,B047280
S003B036253,B036253
S000B028195,B028195
S001B045372,B045372
S000B014629,B014629
S001B025355,B025355
S009B040841,B040841
S001B033588,B033588
S008B023074,B023074
S002B033345,B033345
S009B039931,B039931
S001B029976,B029976
S002B043564,B043564
S006B036172,B036172
S002B008057,B008057
S002B004611,B004611
S006B002963,B002963
S001B040814,B040814
S002B028142,B028142
S003B020634,B020634
S008B011917,B011917
S008B021487,B021487
S005B047128,B047128
S001B031266,B031266
S009B011235,B011235
S000B028099,B028099
S001B047839,B047839
S000B032211,B032211
S001B017399,B017399
S000B024553,B024553
S001B026950,B026950
S005B010846,B010846
S004B042398,B042398
S003B019057,B019057
S006B044010,B044010
S005B043881,B043881
S006B026952,B026952
S004B005951,B005951
S000B029371,B029371
S001B017015,B017015
S000B006906,B006906
S005B001614,B001614
S002B014345,B014345
S007B009663,B009663
S009B041908,B041908
S005B023424,B023424
S007B025953,B025953
S002B043580,B043580
S006B024680,B024680
S000B013475,B013475
S009B012687,B012687
S005B035875,B035875
S009B035349,B035349
S007B014093,B014093
S002B009559,B009559
S009B015924,B015924
S007B021921,B021921
S000B034438,B034438
S007B008541,B008541
S002B041464,B041464
S008B020838,B020838
S003B012930,B012930
S009B045018,B045018
S006B048989,B048989
S005B032829,B032829
S003B008788,B008788
S003B021336,B021336
S004B005235,B005235
S000B029794,B029794
S002B025747,B025747
S007B013396,B013396
S004B018794,B018794
S006B001885,B001885
S009B001358,B001358
S009B034055,B034055
S009B016865,B016865
S002B014629,B014629
S008B030278,B030278
S008B015437,B015437
S004B019460,B019460
S002B047039,B047039
S004B033357,B033357
S009B030421,B030421
S002B040491,B040491
S005B032875,B032875
S000B039645,B039645
S006B014289,B014289
S007B042918,B042918
S009B020204,B020204
S007B012259,B012259
S003B040836,B040836
S006B013097,B013097
S006B025013,B025013
S003B018523,B018523
S008B010420,B010420
S008B019329,B019329
S006B026726,B026726
S000B031266,B031266
S003B046309,B046309
S008B025443,B025443
S007B037832,B037832
S001B046303,B046303
S009B002777,B002777
S003B013684,B013684
S005B038085,B038085
S008B047609,B047609
S005B021415,B021415
S007B002198,B002198
S007B022136,B022136
S001B021505,B021505
S004B021561,B021561
S004B019850,B019850
S008B023514,B023514
S004B018135,B018135
S001B027796,B027796
S000B022697,B022697
S001B046402,B046402
S001B023424,B023424
S004B022245,B022245
S005B046418,B046418
S007B033588,B033588
S002B048711,B048711
S003B033026,B033026
S009B001203,B001203
S007B036991,B036991
S004B036483,B036483
S005B017720,B017720
S004B006851,B006851
S003B015986,B015986
S002B043247,B043247
S007B001357,B001357
S008B044734,B044734
S002B022941,B022941
S006B046023,B046023
S005B011386,B011386
S006B030278,B030278
S002B030816,B030816
S006B022245,B022245
S000B049653,B049653
S008B000192,B000192
S000B011682,B011682
S004B042265,B042265
S003B026084,B026084
S009B028604,B028604
S008B000798,B000798
S007B020015,B020015
S001B021400,B021400
S009B040320,B040320
S009B020080,B020080
S003B047470,B047470
S005B049455,B049455
S009B027896,B027896
S005B000075,B000075
S006B023159,B023159
S008B003038,B003038
S005B010002,B010002
S006B019605,B019605
S003B035929,B035929
S003B029668,B029668
S002B007330,B007330
S001B005471,B005471
S002B041135,B041135
S001B048854,B048854
S004B033662,B033662
S009B002661,B002661
S003B034189,B034189
S005B031067,B031067
S007B030069,B030069
S006B007744,B007744
S006B026345,B026345
S007B049800,B049800
S003B030983,B030983
S007B022848,B022848
S006B021087,B021087
S004B031031,B031031
S007B037220,B037220
S004B002840,B002840
S004B006235,B006235
S006B012487,B012487
S007B010859,B010859
S006B026984,B026984
S008B038014,B038014
S007B035487,B035487
S006B040653,B040653
S000B048776,B048776
S005B014371,B014371
S004B037550,B037550
S009B018931,B018931
S001B016386,B016386
S005B003906,B003906
S002B003676,B003676
S004B024509,B024509
S003B006851,B006851
S005B044797,B044797
S000B020654,B020654
S002B004064,B004064
S002B047006,B047006
S005B044887,B044887
S001B007272,B007272
S002B024548,B024548
S004B049959,B049959
S009B020470,B020470
S005B049521,B049521
S003B007067,B007067
S004B016362,B016362
S006B029051,B029051
S000B039931,B039931
S007B029142,B029142
S004B047352,B047352
S008B032198,B032198
S009B016590,B016590
S003B021523,B021523
S000B027714,B027714
S005B029539,B029539
S001B029562,B029562
S005B045864,B045864
S004B038769,B038769
S004B021231,B021231
S001B029598,B029598
S003B047609,B047609
S007B004096,B004096
S008B013855,B013855
S005B038107,B038107
S009B006099,B006099
S003B005906,B005906
S003B042010,B042010
S003B002220,B002220
S006B044990,B044990
S007B048176,B048176
S002B047387,B047387
S004B039346,B039346
S007B045531,B045531
S003B048711,B048711
S003B008363,B008363
S001B015968,B015968
S006B047925,B047925
S007B001614,B001614
S004B002697,B002697
S006B028597,B028597
S009B018114,B018114
S002B018548,B018548
S008B046839,B046839
S000B019503,B019503
S004B029115,B029115
S001B028144,B028144
S006B006851,B006851
S005B042324,B042324
S001B025917,B025917
S009B039155,B039155
S002B047925,B047925
S005B031544,B031544
S003B035239,B035239
S006B034516,B034516
S000B020194,B020194
S008B036403,B036403
S009B028466,B028466
S001B026595,B026595
S005B025919,B025919
S006B040669,B040669
S007B001332,B001332
S006B035931,B035931
S004B008716,B008716
S000B028466,B028466
S008B008965,B008965
S001B032981,B032981
S009B042568,B042568
S003B017399,B017399
S008B029736,B029736
S000B005471,B005471
S005B013296,B013296
S007B004293,B004293
S008B003159,B003159
S000B027074,B027074
S009B047788,B047788
S004B008624,B008624
S005B007668,B007668
S005B008965,B008965
S001B045941,B045941
S008B022134,B022134
S008B035239,B035239
S004B022647,B022647
S009B046474,B046474
S009B049191,B049191
S000B046060,B046060
S003B048412,B048412
S004B023367,B023367
S003B013697,B013697
S004B035355,B035355
S003B008324,B008324
S000B012482,B012482
S005B049800,B049800
S002B037592,B037592
S002B033903,B033903
S006B013257,B013257
S004B025519,B025519
S001B028099,B028099
S004B031778,B031778
S007B017720,B017720
S006B015856,B015856
S009B035046,B035046
S009B041058,B041058
S009B025532,B025532
S008B047113,B047113
S003B000772,B000772
S000B034705,B034705
S004B013758,B013758
S005B030573,B030573
S005B042833,B042833
S007B001115,B001115
S006B014371,B014371
S004B037444,B037444
S000B015352,B015352
S008B030417,B030417
S001B007188,B007188
S005B016590,B016590
S007B007606,B007606
S009B014135,B014135
S001B047280,B047280
S007B042398,B042398
S008B035959,B035959
S005B002149,B002149
S008B013062,B013062
S008B038292,B038292
S008B034152,B034152
S001B033780,B033780
S003B007501,B007501
S008B018899,B018899
S001B045386,B045386
S007B005145,B005145
S001B017720,B017720
S002B035757,B035757
S005B039813,B039813
S003B016744,B016744
S000B027763,B027763
S001B002649,B002649
S008B004287,B004287
S004B002404,B002404
S003B024553,B024553
S007B036310,B036310
S004B045617,B045617
S006B033540,B033540
S007B030467,B030467
S002B037761,B037761
S000B005059,B005059
S002B001743,B001743
S004B030927,B030927
S006B033452,B033452
S008B048605,B048605
S006B044310,B044310
S006B049834,B049834
S004B017533,B017533
S000B041975,B041975
S005B027553,B027553
S002B023607,B023607
S005B032447,B032447
S003B043570,B043570
S005B042996,B042996
S001B043818,B043818
S000B034274,B034274
S000B023879,B023879
S001B005597,B005597
S005B027331,B027331
S003B012397,B012397
S000B028021,B028021
S006B016590,B016590
S003B021714,B021714
S006B020950,B020950
S009B000884,B000884
S000B015770,B015770
S003B003145,B003145
S001B022618,B022618
S007B014288,B014288
S006B043656,B043656
S004B009465,B009465
S002B005191,B005191
S006B043479,B043479
S005B024281,B024281
S002B032028,B032028
S002B044861,B044861
S003B008353,B008353
S001B015512,B015512
S003B003410,B003410
S006B013260,B013260
S003B028466,B028466
S009B021452,B021452
S002B045871,B045871
S001B005082,B005082
S005B018423,B018423
S001B042532,B042532
S007B047177,B047177
S009B016046,B016046
S004B013036,B013036
S003B033808,B033808
S004B035755,B035755
S008B018444,B018444
S005B020153,B020153
S009B049423,B049423
S008B023202,B023202
S003B027553,B027553
S004B004970,B004970
S005B035239,B035239
S006B030069,B030069
S007B045873,B045873
S003B030039,B030039
S005B014807,B014807
S000B021772,B021772
S003B039715,B039715
S004B013901,B013901
S008B006454,B006454
S009B038513,B038513
S009B029362,B029362
S005B023620,B023620
S009B014453,B014453
S009B038102,B038102
S005B046230,B046230
S006B008383,B008383
S006B047494,B047494
S001B028411,B028411
S008B032565,B032565
S006B037802,B037802
S005B034883,B034883
S001B023621,B023621
S007B042794,B042794
S002B038991,B038991
S006B044931,B044931
S005B014911,B014911
S002B000357,B000357
S004B016030,B016030
S005B023386,B023386
S006B003666,B003666
S002B020021,B020021
S001B021884,B021884
S000B028341,B028341
S001B039606,B039606
S001B029080,B029080
S009B013558,B013558
S000B011735,B011735
S006B043120,B043120
S002B011562,B011562
S003B000775,B000775
S006B008990,B008990
S007B004540,B004540
S008B022804,B022804
S002B013618,B013618
S005B002516,B002516
S005B018630,B018630
S005B042528,B042528
S005B048274,B048274
S002B006347,B006347
S002B031456,B031456
S005B026635,B026635
S003B006341,B006341
S001B047539,B047539
S002B039512,B039512
S009B017140,B017140
